uuid,name,chinese,math,english,physics,chemistry,biology,sum,
0cdcb5f9-f8df-4089-aa76-1b0e9ce9b974,Sophie,12,29,22,14,68,44,189,
809ff334-da01-4152-b278-318745df26e6,Sophy,9,70,53,84,28,24,268,
fed5f30c-a365-49f1-8f78-56118db9ab18,Sorah,97,93,34,68,71,47,410,
76930c37-1ed4-4859-af0f-ba24d847f220,Soraida,99,52,57,16,58,74,356,
7b28f3b8-0fe8-4b69-8dbe-a7a865806d66,Sorangel,55,90,85,79,43,25,377,
5699cb5f-7d57-460e-abd1-d6f944eb82fe,Soriah,25,61,100,60,55,60,361,
9e60faeb-64a7-4e6f-944d-67047a8c6e12,Soriah,68,86,87,30,13,1,285,
46a486b1-ff63-428a-b565-11a88ebc9f83,Soriah,98,16,28,47,72,87,348,
72a1081a-b3f0-40b3-944f-bc300830b672,Soriya,1,60,88,71,30,70,320,
07397c9a-5415-4670-9ddf-446cc6f16869,Sostenes,82,0,30,85,16,35,248,
fe202427-bbb6-48ab-9f53-6546d0aca463,Sota,76,21,56,8,91,46,298,
e1cafa4d-2a68-4171-84e1-4fff523f6327,Sotheary,33,41,43,62,26,50,255,
8e625c7f-8127-4293-a0a4-5d5802697c17,Sotiria,21,83,12,11,74,40,241,
f0ddc6eb-f1a1-427a-904a-32f27bc76c06,Souleymane,51,73,7,17,75,24,247,
9af9efc9-553b-4b7d-880e-273a70fed47a,Soumya,91,31,23,46,65,71,327,
48714594-d1b6-4f94-9ba0-edd6714b0a3b,Spence,7,0,76,100,53,23,259,
a3efccfe-6c30-4ec4-80fe-81bedeea67de,Spenser,76,76,96,57,79,17,401,
3b7ce783-482e-4576-a9de-4764d5e85150,Spenser,40,27,21,96,37,14,235,
c13905e0-3407-4cb2-9331-05f073afb689,Spirit,25,51,28,68,36,8,216,
a8f8f5dc-6c9b-4cd0-92f1-6919eeac7e26,Spirit,72,81,85,6,2,23,269,
0b8939d6-b877-4963-8b22-d5b118c07c40,Srija,82,86,34,30,84,64,380,
87152508-b23a-4847-8357-43a419e05500,Srinidhi,23,13,64,35,27,81,243,
d566e0ba-f263-4a69-a724-f3bbc78c2a30,Srinika,53,54,39,6,68,80,300,
338795c4-ada3-4b07-8672-d87c18954b52,Sriya,15,88,83,18,92,18,314,
c540f282-9870-4a2b-a1ff-9379829efa60,Sruly,77,17,48,59,99,69,369,
00a9bdfd-5496-4e74-a121-73291a9c88c5,Stacia,40,48,97,97,4,53,339,
6fb9fb8b-cea5-463b-ad41-fb80098f25d6,Stanislaus,67,100,40,97,75,29,408,
a2df81c9-a910-4856-b21a-ca9ddecec70b,Stanislaw,85,54,41,0,16,87,283,
7b7efd1d-8eaf-4440-a85a-9b78114b514c,Stanly,4,94,84,35,28,86,331,
bdbcc47e-e899-4d56-9166-a12ca9294d93,Stanly,80,19,92,67,53,54,365,
198726f6-286a-4fd5-86b5-7c41da3683fd,Stanly,12,55,81,84,35,27,294,
9f586f15-bf25-47b8-936e-45f4fee9f0fc,Starasia,92,45,60,48,62,2,309,
d0e3629d-9922-4b6f-bb1f-1fcd98664f38,Starkeisha,30,62,23,29,67,62,273,
38bda8fa-fd53-483a-95a8-60af59c9e37b,Starlett,24,36,92,18,38,40,248,
3a2e5277-7792-49a8-8693-56f40d034a69,Starling,66,41,44,33,24,15,223,
7b34c379-9592-4a77-870a-0b6b7ee416ce,Stasha,77,59,55,24,24,27,266,
237178b9-1706-4bbd-8ffe-af6ec5df14e4,Stasha,73,44,56,47,70,54,344,
44f9b320-cf86-476b-ad81-c2b7556305cd,Stavros,69,29,11,21,62,38,230,
5c0f649b-407d-4461-a802-2a9c0fd4848b,Stavros,79,16,29,7,52,40,223,
13696579-45b0-4701-bd81-b0acf573bf03,Stavroula,45,65,6,66,59,12,253,
89d46f9c-42dc-40cb-8c44-e8b1425f46dd,Stefan,64,96,28,53,75,74,390,
3e078cc8-a299-4565-afcd-4fecce95dc46,Stefani,85,48,11,44,67,57,312,
03eb4826-85d5-4584-9d8d-aeb1f1ef3212,Stefanie,36,54,23,88,16,77,294,
3f54ebbb-4bc5-4b34-8057-70d44878b19c,Stefanos,35,86,27,96,76,46,366,
6d2207d8-597f-49c4-804f-9d53ca3e0ec8,Steffan,79,46,21,33,39,0,218,
f6fe1fe8-e31d-4f5a-a10b-ce5f1d158cdf,Steffani,71,53,87,82,76,21,390,
9a787ef8-1e5f-476a-9677-7e8cc710a0ac,Steffie,92,10,53,63,24,88,330,
18899b8b-12d0-457c-99ec-28d67cdb93bd,Stehanie,51,60,1,79,70,0,261,
1416e22c-87e3-4d34-8fa0-f0455fc1dd45,Stella,9,98,0,83,7,50,247,
ecfdf105-6916-43c7-b07e-9f172dd2b3bf,Stepahnie,41,99,12,95,40,1,288,
8d4e0248-33f5-46e4-9041-29efce33b377,Stepan,68,25,0,9,71,55,228,
00fe8f2e-fa3d-4be5-9889-4d38614ecf90,Stephan,27,67,20,74,63,36,287,
84f83618-90b6-4d9e-a855-d2b2501c11bf,Stephane,48,97,60,42,86,73,406,
1007cb49-cbeb-4204-99ee-358747c69b4a,Stephaney,81,72,63,66,91,26,399,
5c0e52df-6e4a-47cb-885c-1e266a79917d,Stephaney,24,48,77,99,46,71,365,
5c8a2a9b-d066-44a6-9238-2bf253237bb9,Stephannie,23,73,51,0,38,11,196,
16d94018-ae91-4149-8da7-5a2c8b28e68a,Stephanny,41,44,34,8,13,71,211,
9808f75a-072b-424b-be88-0dbf94f7f2d1,Stepheni,49,64,26,99,87,18,343,
88c44d4f-f064-4ddf-8e8a-5689d763c93a,Stepheni,57,38,79,97,79,99,449,
5adf0689-338c-4bff-bc1d-9e06df307dc3,Stephone,71,69,69,58,22,94,383,
02264aa7-2f45-408c-8840-eb555de79013,Stetson,76,96,36,4,28,48,288,
3d972812-ebf4-4c93-9eb3-e017d8f232c1,Stevenson,95,99,14,13,68,76,365,
c808bb87-9aeb-4266-909a-2c2fad1d13b3,Stiles,77,22,32,31,80,20,262,
f79e592d-6e5f-4459-abd4-8a8600cc06d8,Stirling,78,24,67,100,86,100,455,
a5a01427-cab9-425f-999a-e3a4a522d432,Stockton,17,46,60,50,41,15,229,
ec88e4cb-9b94-499b-8546-43aca95472a6,Stonewall,70,48,39,92,73,54,376,
e2c7bbf0-8a62-4268-bd5e-2d7919e13c99,Storm,26,23,16,25,7,20,117,
05ea91aa-2fba-411f-b613-5de4340731f5,Stormey,11,14,44,84,89,17,259,
032e4fdb-fa25-40db-8b6f-0fc3b3fe63c9,Stormie,65,23,2,54,12,81,237,
541cbcf7-3c70-4e19-bfd8-cc466d0e2d37,Story,59,19,24,2,30,59,193,
c23f9579-1ca5-43ab-8ce0-10da0c9547a6,Stoy,38,13,69,76,55,29,280,
11a267f1-348e-4458-8f71-e927235ce36d,Strother,76,42,66,23,48,68,323,
0abde225-fd40-41dd-8ff7-95e6c04d26c9,Sua,80,44,37,59,12,17,249,
4519b706-78ff-4c4f-8e8f-b9b242da51b4,Suad,6,25,29,24,27,57,168,
9e7cf626-c4fd-4e60-a697-688a036d1298,Subrina,36,59,56,57,47,46,301,
226d9b4c-0be7-4eb5-930d-de1be6ae946e,Sucely,96,91,65,97,8,36,393,
3f549dfe-7edc-4792-9411-d4fffcdce850,Suda,74,11,31,100,56,70,342,
11cb79d6-c83e-454d-baf6-ac02612a9cbf,Sudais,34,96,61,46,86,76,399,
d8774751-eedf-4a31-944b-6887e93fff24,Sue,87,89,68,79,70,54,447,
9401b69f-8384-4c19-938f-1f2559f3ceba,Sueann,27,29,30,45,57,3,191,
86053abf-a971-458a-a57a-5471da4963ab,Sueanne,27,56,52,43,30,66,274,
0a7d49fb-9567-4c4f-8577-cc396d9cf029,Sueellen,6,84,0,64,17,62,233,
7aeae4a1-1d33-4b13-aa71-ba4702563049,Suha,68,17,53,69,0,48,255,
58854541-5e75-43b6-a66f-7f3c1cd3ba39,Suhailah,8,80,35,59,50,4,236,
6077ff8b-8689-49ac-b989-d63ddf4d61a2,Suhani,41,57,54,0,47,34,233,
2429850e-042a-4984-b4c4-a2a75b788dbe,Suhas,96,3,5,28,64,27,223,
488302ac-1205-495e-96fa-91b730ecc2a6,Suhey,7,100,7,48,84,79,325,
5cf0fc86-b6bd-4ec7-86b6-1d8e4e900766,Sukari,81,46,48,29,52,14,270,
31af0af1-c349-4cfb-bdb5-98bfde2d7948,Sukhman,51,2,58,45,73,46,275,
c44e49ad-a145-4d56-a21d-d6ab12e36d65,Sukhman,0,80,1,5,54,68,208,
7de7e273-1fb0-42b2-acd3-6063ee01db34,Suleima,88,43,71,32,66,57,357,
4fffa3c2-d42d-4432-b068-366bca59e861,Sumaiya,100,27,22,35,88,97,369,
0c61cb2b-2adb-4b99-8720-705e202fe821,Sumaiya,45,12,93,35,49,54,288,
a90daf35-9ecd-4c12-86ee-958073acd2aa,Sumayah,15,18,50,14,70,5,172,
ff2bfbcc-ef2a-4bd5-b453-ca0bd667e9bd,Sumayyah,34,22,78,86,7,66,293,
db4e2f2d-6621-45cf-b563-c477e70ba24f,Sumeet,100,45,5,59,4,16,229,
5bfb2aef-e8e8-4df7-b2cb-e4b42857bcc7,Sumie,88,47,87,7,6,70,305,
fd9fe737-6f40-4f3c-83fc-9b344ac4d11c,Sumner,10,64,37,59,52,30,252,
ee67f347-7cfa-418f-97d4-b1d0a48cf42d,Sumter,15,28,71,72,36,38,260,
b4cd5d48-fd0a-4d86-9db9-c5498c440916,Sun,92,24,61,54,63,14,308,
fd49873a-78f8-4709-82d5-191a56d3f4c1,Sunday,0,64,3,72,17,97,253,
3a3264a8-4cff-4c80-8839-25cff9ef0e79,Suri,30,96,32,6,96,9,269,
a924a083-6fc3-44a0-961d-c176b66df6a2,Suriyah,58,95,84,17,34,12,300,
2d4dfe0a-83f1-4e2e-86b8-885171bc4c7e,Susan,82,76,0,65,41,4,268,
808c7c1c-2a34-47fd-bb92-c6219461fc13,Susanna,16,22,35,1,80,97,251,
d0d4758f-b6db-4ee3-a37d-fd60f0e0a283,Susano,1,20,30,42,83,42,218,
a956a5b1-61d2-47cd-82b7-e90b5cc20712,Susette,58,96,64,4,42,27,291,
b45dbbfe-8489-4ee6-b6df-fad5160e0a4b,Susi,10,39,11,26,28,26,140,
eba63c39-27eb-4b08-b1f1-36d91d014bba,Suzanna,19,63,88,69,93,95,427,
17737c00-06a0-4446-a0ee-e2f43782331d,Suzy,50,7,12,51,72,28,220,
d3a0243b-95e2-4a5e-a077-61948cf2f4e1,Suzzane,27,28,47,13,99,32,246,
c24e8cb3-278d-4018-8328-3df42eca7b96,Suzzette,10,54,49,80,28,32,253,
011bdd2a-7c60-4cf8-9acb-2e6c0a25b1c4,Sven,43,85,97,53,12,53,343,
042c0e31-68bd-4181-bc56-d839c6165758,Swara,48,71,55,54,33,4,265,
c5c92bc2-72ec-4b98-b78e-94479bb579c2,Swara,35,29,1,42,94,7,208,
1a760078-71a5-4b6a-ae8b-03c27152632b,Swati,36,49,30,66,3,31,215,
13187742-f77b-4196-b09f-2f91cc2e1eed,Swayze,79,45,77,64,97,16,378,
8af9426c-4439-42bf-9682-831375d42a02,Sweetie,7,53,35,2,3,84,184,
04f2bcf5-49d1-4c0b-9ec5-4f949b3ce191,Sweetie,44,51,24,90,25,85,319,
5b51d0a1-cf4e-4eb2-b1f3-baac15aebb2f,Swen,32,34,79,30,99,10,284,
1b2a6b40-4408-45b5-b70b-7353d88c2839,Syanne,76,11,15,63,99,45,309,
d6c44ea6-9288-49ec-8cc3-0618bb541f82,Sybil,87,39,81,0,96,6,309,
e153504c-63de-48c1-8691-a6e403849d67,Syble,45,58,6,61,54,5,229,
b3e7e662-d657-4c88-a7da-75bb5c432c45,Sybol,19,48,42,58,10,1,178,
a3484f36-400d-4ed6-beec-70188c89616c,Syd,75,56,47,36,60,91,365,
93594d2e-c5fa-4943-9396-363b15133181,Sydney,38,35,42,67,94,11,287,
4c385d02-0204-4fcc-ab8f-cc6986cc8baf,Sydni,3,98,77,14,48,67,307,
2abb2159-909c-4fb6-a1cf-2db20a9a9909,Sydni,2,3,2,88,1,27,123,
81124eda-4779-47db-95fa-915da34a9f40,Sydnie,50,50,36,32,98,59,325,
2006df90-c177-4252-ad3d-cfd76485ea2b,Syler,63,92,54,43,21,13,286,
d98abdf9-523e-4185-8c5a-b15a4bf67fe9,Sylis,63,38,41,11,69,43,265,
81888991-8698-4ce5-9b31-e0bd69888e20,Syliva,23,24,30,68,8,57,210,
4be30908-3315-42bd-9ae4-16e6bb20af1a,Sylvan,95,53,82,13,76,38,357,
24bf42d3-cf55-4341-b290-0bf508da7b39,Synai,67,15,71,20,41,47,261,
c4e28ca8-5e5c-449c-89ac-0529848cc0fb,Synai,97,26,98,16,64,83,384,
0bf18ca2-4b44-4a80-ba7c-696f06ad202d,Syncere,95,35,82,31,47,15,305,
bd7d4131-6174-47b4-87f4-f4eb6dfbcb03,Syrena,1,56,68,52,31,92,300,
18e1563e-0b63-4477-a157-1fa2d5eef8ca,Tabias,15,73,65,91,18,23,285,
f5c15841-3784-4f84-ae29-71c03ec27490,Tabita,100,75,44,81,70,12,382,
6b04f6b0-c9df-47ab-bb40-3be72ef8c1d3,Tabita,17,40,61,83,92,62,355,
3b8d2658-368d-4430-9f7e-3c7089613324,Tabitha,95,48,20,78,36,32,309,
adc22a03-b4fd-410e-9359-30a33752c1c0,Tacuma,79,39,98,67,55,36,374,
6dbd3094-f754-424b-886e-3ee5c3f8eaaf,Tacuma,15,87,30,84,66,66,348,
642a04fa-b54d-491a-93c9-bdc2097e70a1,Tacuma,0,96,0,18,52,43,209,
af9b5623-9ee1-4090-ad66-6d657ec72780,Tacy,83,53,89,49,13,18,305,
50c8338e-4d20-417f-80fd-544cf3b36c41,Tadd,63,85,85,16,48,45,342,
92ca5151-39bb-4094-8250-635db130ecfc,Tadeo,44,76,30,17,90,85,342,
8fa937db-8cc1-4e23-89ea-026af82668bb,Tadeo,19,76,17,24,6,13,155,
7ad1c20e-e62b-4afb-9a85-375a8a2ed295,Tadeusz,29,13,12,38,35,51,178,
4d388b61-16a0-4deb-b233-1ea37454977b,Taelynn,15,40,7,82,53,70,267,
c01d0420-06b7-410b-9034-547936ef745e,Taequan,67,65,35,57,94,3,321,
574db7cf-fc22-4c77-884b-129a0b122440,Taequan,94,65,69,25,4,26,283,
10f4b5eb-cb74-4e2b-9382-8d7759bdfb12,Taeshawn,38,21,89,56,99,3,306,
0bd250d9-b1a2-44a7-9b8e-128dbf34621c,Taevion,46,52,83,62,5,41,289,
680a672f-51fb-4799-b6ba-082dae952a6b,Taeya,85,17,49,82,23,6,262,
df2387c9-0a11-4af8-a705-ac43732369de,Taeya,86,27,44,6,86,85,334,
849a522d-861c-41df-8271-a2b013b07470,Taft,3,3,72,76,97,86,337,
7e86005f-a5fc-4b14-a077-732dfd1ed272,Taheera,69,37,64,91,47,6,314,
eabb2b1b-d77d-4e16-9d02-0403d8f65405,Tahir,27,9,9,5,56,27,133,
6c3e45a2-71e2-4e75-9532-5d40c334badf,Tahira,33,25,66,34,5,2,165,
41f8b6b2-9f37-4ca5-8fe6-38535de89ece,Tahmid,49,48,63,20,92,21,293,
1a53684f-23cd-43e1-9670-c11fa6e93dc1,Tahmir,62,11,4,82,20,26,205,
a85d9dcd-c246-444e-b4fb-5c7269df472e,Tahnee,42,22,45,63,56,68,296,
a076ea1f-fb83-4879-9177-24fa1e6f6a29,Tahsin,22,59,54,80,53,100,368,
e750b974-2c69-4ad6-bfea-8c4413cd3aa9,Taia,88,75,21,76,58,64,382,
c065b8f3-e13d-4eec-9afc-c3ef0eb280f0,Taija,8,59,45,32,59,89,292,
4f78873f-93ec-4ead-b593-c13a0a5d4e02,Taijah,72,19,77,61,36,9,274,
393c8734-1d27-45e6-a820-ce1d404ddec6,Taimi,3,83,2,100,39,95,322,
006926f2-ef41-4817-b395-2c8c7a957dbe,Taiquan,60,44,3,95,30,66,298,
95efea6d-d0bf-42da-9774-8a4e3ab7ebb4,Taira,85,63,85,27,70,49,379,
68446a59-72a9-443f-9784-6a76162360e8,Taisei,13,83,99,62,58,2,317,
288c8cc2-7460-4292-87de-686041e16acf,Taisei,87,78,53,66,42,70,396,
1bc88b5f-7353-4290-b0ba-f6f287fb8a64,Taisha,81,34,27,71,94,63,370,
3edce4a9-a36a-49e7-9818-49316596be90,Taiwan,11,48,84,66,84,42,335,
88f4dc0e-a222-4e86-8cd2-06e198dc4123,Taiya,98,1,45,14,52,28,238,
d4baf921-66b1-4012-a1b1-6939244b1b75,Tajae,80,97,94,86,10,24,391,
072cfc4d-2179-4958-b8a2-1c5cd37df95f,Tajanae,24,19,76,71,93,2,285,
a96ae1f5-6943-4da7-9ed8-002edf59b445,Takayuki,37,64,63,92,37,33,326,
182fdd5b-d50d-4861-a417-fd225dfb39b8,Takeo,99,90,9,12,71,64,345,
b0991a92-5ab0-4c42-b170-81d11fe76df1,Takeo,32,61,31,6,17,61,208,
b5a557cc-2b52-4176-a624-4ea6dc6bb06f,Takeshi,21,58,55,90,93,65,382,
7ca305f9-0c08-481f-805b-10ae84642fee,Takia,10,54,37,67,99,87,354,
283fc48f-1a81-415f-b1f8-a4aab2c31497,Takisha,54,60,32,61,52,74,333,
0ddf3bbb-f78e-4bf8-a78f-062e73a631d4,Takoda,59,80,8,51,60,91,349,
e81073e6-de48-4b90-bd66-412a8805f01e,Takyla,3,7,28,85,21,27,171,
2e92521d-009a-4644-b54b-3269ca0de0ca,Talan,0,88,78,16,19,88,289,
4ff0b17b-3e67-4738-8646-affc38fe0201,Talar,26,57,50,35,59,42,269,
b74d26a8-8eab-486a-8920-4260571ba427,Talar,37,6,47,76,18,66,250,
494de327-256f-474b-af2a-f824109aca18,Talaya,70,61,91,20,1,70,313,
be5369ed-5c52-45e6-a79f-2104f5de61ba,Talayeh,63,17,61,10,4,72,227,
fe165867-65ba-45ba-b509-06634115cc6b,Talaysia,95,98,53,24,82,95,447,
6b5489aa-1c9f-4c99-bd42-656b7b32a7d2,Tali,64,81,37,28,88,92,390,
21794cd0-2bcd-4507-9d3c-c2ba689ca653,Tali,40,16,47,18,38,19,178,
e5d33d13-b0bd-46f7-a535-192c5b1c9288,Talia,58,19,28,100,97,94,396,
25c9e768-354d-4692-93e6-4a4f6f7c60a9,Talin,62,72,45,50,98,32,359,
7d408fb7-7a51-4933-970d-0ec46b000b07,Talin,74,0,57,19,38,82,270,
996904d4-d02b-40ea-a64f-c6ae323353b5,Talina,20,38,41,25,48,0,172,
fccf5dc3-88ff-4612-914a-5d3449d7c8b8,Taliya,97,89,69,45,6,83,389,
be9d127a-9355-496b-8e27-2cb2fac8f67f,Tallula,37,36,70,28,33,45,249,
250546dd-8724-4214-960e-2c951168bbc1,Tallulah,27,99,30,44,91,66,357,
85238302-0786-41a1-8096-b5d06e746334,Tallulah,91,89,86,26,85,80,457,
647e99d2-0a6b-4d10-b283-3011336bafc9,Tallulah,61,52,14,28,13,33,201,
9da3e843-8b0e-409e-943d-77b3f64f0be8,Talor,82,58,6,19,41,67,273,
431485e4-311f-4f92-be7a-dd9ecc6eb40a,Talyah,99,39,46,69,94,58,405,
672f6b0d-ad6f-47e6-83ee-2f2b8e00fffd,Tamana,0,89,79,30,5,96,299,
9c61defc-68eb-407b-97e8-d2e428d16e9f,Tamarah,93,11,100,66,92,30,392,
73e2fae8-d045-47b1-a1ed-3dc4200166c1,Tamarick,100,43,81,15,100,15,354,
4bf5edd5-c200-48fa-9139-3e5238d86e31,Tamarion,41,9,92,83,31,19,275,
771b262d-fd64-416f-b852-886080f3e320,Tamarra,31,49,15,23,9,0,127,
e8461616-f4c3-47d4-ae92-08d002618fc9,Tamasha,96,64,45,67,62,18,352,
01fffbb7-0df8-4689-a574-64a73922f9dd,Tambra,2,4,64,21,19,9,119,
947742c5-8eba-4368-b156-5768bec39a57,Tambra,14,37,44,30,39,92,256,
0d3ad068-a840-4f71-812f-698d7ffabb58,Tameca,91,52,88,51,24,44,350,
98f4a6fe-ccf3-4bf2-bf33-80bf360db3b6,Tamecia,9,31,15,52,13,92,212,
e9985eed-5006-4971-9562-d028d14ac28e,Tameem,98,40,38,16,26,40,258,
833df5b1-f54f-4076-9e12-d23354cfd0cb,Tameisha,9,76,59,24,66,25,259,
aa3592ac-9107-4636-87a9-c58ab7a55ed5,Tameka,73,46,46,98,31,90,384,
9c621683-47d8-43e7-ade4-e591d9391f9c,Tameka,37,75,48,43,64,32,299,
47816187-9885-4bde-9766-ed4b567e5e6f,Tamel,24,61,1,2,71,87,246,
a464a542-8d6c-45a9-86b6-767bd4ded471,Tamela,85,79,38,29,28,74,333,
ac840fa6-c238-4909-bc5c-7186400a83d4,Tamela,15,64,89,93,94,84,439,
db6a0f12-9fb5-4777-b5c7-1669ad143217,Tamera,6,54,26,65,90,30,271,
905073b1-fb19-4523-8de8-3fc339026cd0,Tamesha,20,95,35,10,0,39,199,
d8f8e21a-56f1-41bd-bdd7-42159ff93311,Tami,77,60,33,71,61,82,384,
6a744174-aac4-4b15-a55b-6ad65497e09e,Tamieka,9,45,31,55,91,67,298,
e5caa0b4-648b-44a1-99e2-d34dea3246d9,Tamika,49,29,70,92,5,24,269,
ce4cfc2f-9cfc-4a63-b480-3cce9584ce9e,Tamiko,42,92,88,49,66,76,413,
6da4d96e-fdb3-4aa6-8adf-690806154323,Tamitha,52,41,34,47,78,48,300,
4119bc8a-86fa-4dd4-a194-386e6514628a,Tamiyah,77,30,37,64,28,83,319,
5a4fd3d8-a4ba-42aa-a0d9-84646bf3b32f,Tamlyn,61,7,65,12,33,1,179,
57eaedb1-7535-4862-a9fe-cc8a663e5b87,Tammara,39,16,72,99,79,5,310,
cc022b50-b81c-497c-b499-56c1f676ff1e,Tammee,61,8,91,63,67,68,358,
90623d30-f224-4737-b880-fca083c34bb0,Tammee,64,31,43,15,88,17,258,
8305678d-b04f-4e09-a806-4024f17bab2e,Tammie,10,62,15,2,3,83,175,
5eb30af8-f6f2-46f5-97e6-c2abe9629b10,Tammye,51,42,77,53,41,44,308,
2037aea8-b5d2-488f-bf86-64a80b4e71e5,Tamra,77,27,29,99,79,96,407,
bcc0a6ae-88d5-4d1b-8c12-5a4002639b8e,Tamura,19,96,78,37,67,83,380,
acfa6263-0835-45a1-88af-26a58679cf42,Tamy,36,32,82,6,46,76,278,
ca495a69-942a-4156-8c1a-d542adf9873a,Tamy,28,70,33,79,9,89,308,
0348a16d-e9e6-4fdd-948c-d0a7a5c040b1,Tamya,12,42,100,17,42,67,280,
066b4e3f-7f2b-43f0-8c2a-d5afae8cfd61,Tamyra,61,73,2,91,23,51,301,
54c34e1e-70c8-4713-924b-3db4db999dfe,Tan,55,78,18,83,29,96,359,
acac78b4-006c-43a2-a75a-fb7161901cc2,Tanairi,44,4,79,40,100,50,317,
b5120889-fd44-4d2f-a70a-ce83d0091335,Tanaisha,87,55,21,27,30,76,296,
f52fb80f-0785-4aaa-abda-863b09fec43b,Tanaisha,76,50,70,72,16,79,363,
46d8fe71-3169-4b54-86e3-22edda504736,Tanaisha,94,60,49,82,12,55,352,
3868af4c-7373-4b76-bb8d-7b4f09193ed4,Tanajah,35,51,0,89,89,80,344,
fac635ac-11ae-463a-bbb3-8c2e60dd3aee,Tanda,11,95,39,82,81,83,391,
cc010880-3372-4820-842e-adf3b74ab759,Taneshia,98,55,78,53,10,47,341,
d370352c-bfaf-4730-84a5-49dfbd2e457c,Taneya,62,34,16,51,20,29,212,
f7781bc7-4a83-4ee3-a941-15f7a041cbc4,Tangela,43,10,80,68,77,72,350,
ba4a1bd3-c787-4966-8e23-8869131bd4c7,Tangela,1,28,100,86,41,52,308,
279b2f3d-6438-46b5-a2cf-baa8ff99ace7,Tangie,26,94,88,43,50,26,327,
61bbcb5e-2c00-4436-97f8-8b00b0d4e1ba,Taniesha,52,68,92,18,55,100,385,
02f1c397-7421-4868-84c2-952b29b9aaab,Tanikqua,95,34,71,91,33,1,325,
91010d70-460e-4cca-9411-b4f8ece53fac,Tanishia,26,4,97,79,96,92,394,
f6bd6470-77f8-4633-9c34-5391acc4c7b3,Tanishka,8,19,46,44,83,34,234,
a7aa41c9-d331-4820-95eb-f7a8cee1e87a,Tanji,26,74,35,24,46,16,221,
7f2350e8-ae05-4a7a-b600-a849d318131a,Tanmay,61,90,36,16,51,54,308,
eb6ae407-6d6b-4391-9416-b05667de7fe6,Tannaz,13,7,92,100,79,9,300,
f8ab7189-fdb6-4e0b-84f6-35b420702fa1,Tannaz,11,68,85,20,31,19,234,
0affc146-a1a3-43cd-95f0-dc6b885ba9a1,Tanner,59,39,49,61,8,97,313,
20cc6ea4-2380-49dd-bce2-966a7ad088a8,Tannya,89,81,42,37,27,77,353,
1090a396-a2f5-41ba-b158-a8dc1cf80361,Tanvir,25,29,85,49,11,81,280,
31a260a2-0a38-4d11-8da4-3db789779c38,Tanvir,82,42,15,69,93,77,378,
68cc31bd-4952-4d11-84eb-c5b578169059,Tanyiah,20,32,11,35,32,43,173,
16a00741-208c-42d8-a689-38918b9c0d6d,Tanyiah,19,29,46,51,27,76,248,
d04a91dd-0f21-49e0-a1e0-2bc0d2b31fb7,Tanyla,6,59,20,99,95,14,293,
83ac1a59-9c7f-41bb-bd3c-a8c1a63289ec,Tanzania,87,81,99,75,52,9,403,
53768d73-6708-4083-852d-c768c5f6e387,Tanzania,45,80,42,62,90,87,406,
bc927133-4f37-4409-ae92-ea70abe2b929,Taquana,0,98,35,28,13,27,201,
fe2a4e65-4908-486a-bdf1-4246d173e38c,Taquana,58,80,87,66,47,33,371,
3daaf3e3-0bbe-401a-b8d3-ddb0a460023a,Taquasia,20,83,37,24,88,73,325,
a1f75dd6-cf3d-4113-bb4f-d66610f3bf51,Taquila,31,96,98,12,42,32,311,
e6fd821f-abc4-4975-839f-851c28a86493,Taraji,35,57,95,25,47,94,353,
8f985597-c3f2-40b8-8c23-9705b189be25,Tareva,5,76,42,26,9,5,163,
a8a62f03-61a8-4957-8951-c37f122983a7,Taria,98,95,35,82,37,84,431,
f680891f-1475-4bce-8401-ef1ed09998ab,Tarin,80,29,19,3,80,57,268,
7ae6db54-13f4-4ffd-8bcc-3c65ec263717,Tarin,54,19,16,86,58,52,285,
9990b7e6-5338-4ecc-8370-b1568d2c6b4d,Tariyah,32,91,0,0,33,36,192,
edca2fbf-76ba-4599-8d98-3858a91a1a51,Taron,83,87,69,99,84,14,436,
2b4a55e3-a398-43a1-bdd8-b3fcf384095a,Tarra,92,37,46,97,98,42,412,
c06bc2a2-b969-4a34-aca6-33f2e562f2bc,Tarrence,35,14,4,77,89,20,239,
90ad5109-27a9-4b6c-8d5f-cd9bb8a50325,Tarvaris,26,49,70,53,62,90,350,
89f19a62-bfbd-4bb6-bf20-0fd5555e4a9f,Tarvis,73,77,12,33,25,89,309,
8323397b-d94c-45b5-913e-540ed3aeae68,Tashanti,45,33,15,25,76,38,232,
ad59aaf3-fb07-4f3d-9c0a-497adc5a3022,Tasheen,18,45,79,81,94,51,368,
a134f6f6-8de9-4218-851f-990e8c28c807,Tasheena,12,90,99,53,46,86,386,
9d6644d2-d7a2-427e-b89b-9ef9186c7d9f,Tasheka,41,11,93,81,14,89,329,
cf2f5110-ef6e-4f97-8642-a88e9b0df645,Tashia,28,81,46,68,4,31,258,
a780dc3a-2dc6-4f4d-94d9-8e97519c375a,Tashima,55,83,100,25,34,46,343,
c0afbf97-7818-4a77-bc67-d3f9b0cbf12f,Tashon,59,94,39,64,43,16,315,
ea279db9-ecd0-4421-94c8-4de93ba8f921,Tashon,27,87,62,46,98,11,331,
cbc506f0-d3ad-49e6-af15-dd60b119e9b9,Tasia,34,10,26,38,84,72,264,
df68bec1-f08a-418f-8daf-fbdd17fa6aaa,Taslin,59,65,59,42,72,48,345,
